Campaign,Labels,Budget,Budget type,Standard conversion goals,Campaign Type,Networks,Location and language targeting,Languages,Bid Strategy Type,Bid Strategy Name,Enhanced CPC,Desktop Bid Modifier,Mobile Bid Modifier,Tablet Bid Modifier,TV Screen Bid Modifier,Start Date,End Date,Ad Schedule,Ad rotation,Targeting method,Exclusion method,Audience targeting,Flexible Reach,Text asset automation,Final URL expansion,Ad Group,Max CPC,Max CPM,Target CPA,Max CPV,Target CPV,Percent CPC,Target CPM,Target ROAS,Display Network Custom Bid Type,Optimized targeting,Ad Group Type,Keyword,Criterion Type,First page bid,Top of page bid,First position bid,Quality score,Landing page experience,Expected CTR,Ad relevance,Campaign Status,Ad Group Status,Status,Approval Status,Ad strength,Comment,Clicks,Cost,Impressions,All video ad seq impr,CTR,Interactions,Interaction Rate,Engagements,Engagement Rate,Invalid Clicks,Invalid Click Rate,Invalid Interactions,Invalid Interaction Rate,Avg CPC,Avg Cost,Avg CPE,Avg CPM,Avg CPV,Avg target CPA,Avg target ROAS,Avg target cost per install,Avg target cost per inapp action,Video Views,Video View Rate,Watch time,Avg watch time per impr,Video played to 25,Video played to 50,Video played to 75,Video played to 100,Coviewed impressions,Absolute top impression rate,Top impression percentage,Viewable impr,Non viewable impr,Measurable impr,Non measurable impr,Measurable cost,Measurable rate,Avg viewable CPM,Viewable CTR,Viewable impr distrib,Non viewable impr distrib,Non measurable impr distrib,Viewable rate,Conversions,Cost per conv,Conv rate,Conv value,Conv value per cost,Conv value per click,Value per conv,Value adjustment,Conversions by conv time,Conv value by conv time,Value per conv by conv time,All conv,Cost per all conv,All conv rate,All conv value,All conv value per cost,All conv value per click,Value per all conv,All value adjustment,All conv by conv time,All conv value by conv time,Value per all conv by conv time,Orders,Avg cart size,Avg order value,Cost of goods sold,Gross profit,Revenue,Crossdevice conv,Crossdevice conv value,Crossdevice conv by conv time,Crossdevice conv value by conv time,View through conv,New customers,Purchase conversions,Purchase value,Store visits,Store visit value,Store visit value per Store visit,View through store visits,Installs,Cost per install,InApp actions,Participated inapp actions,Cost per InApp action,Cost per Participated inapp action,Conversions under current model,Cost per conv under current model,Conv rate under current model,Conv value under current model,Value per conv under current model,Conv value per click under current model,Conv value per cost under current model,Store visits under data driven model,Store visits under last click model,Search Impr share,Search top IS,Search abs top IS,Search lost IS rank,Search lost top IS rank,Search lost abs top IS rank,Search lost IS budget,Search lost top IS budget,Search lost abs top IS budget,Search exact match IS,Display impr share,Display lost IS rank,Display lost IS budget,Click share,Relative CTR,Phone calls,Phone impressions,PTR,Chats,Message impressions,Chat rate,Avg impr freq per user,Unique users,Avg impr freq per user over 7 days,Avg impr freq per user over 30 days,Frequency distribution 1 plus,Frequency distribution 2 plus,Frequency distribution 3 plus,Frequency distribution 4 plus,Frequency distribution 5 plus,Frequency distribution 10 plus,Display Clicks,Display Cost,Display Impressions,Display CTR,Display Interactions,Display Interaction Rate,Display Engagements,Display Engagement Rate,Display Avg CPC,Display Avg Cost,Display Avg CPE,Display Avg CPM,Display Avg CPV,Display Video Views,Display Video View Rate,Display Video played to 25,Display Video played to 50,Display Video played to 75,Display Video played to 100,Display Viewable impr,Display Non viewable impr,Display Measurable impr,Display Non measurable impr,Display Measurable cost,Display Measurable rate,Display Avg viewable CPM,Display Viewable CTR,Display Viewable impr distrib,Display Non viewable impr distrib,Display Non measurable impr distrib,Display Viewable rate,Display Conversions,Display Cost per conv,Display Conv rate,Display Conv value,Display Conv value per cost,Display Conv value per click,Display Value per conv,Display All conv,Display Cost per all conv,Display All conv rate,Display All conv value,Display All conv value per cost,Display All conv value per click,Display Value per all conv,Display Crossdevice conv,Display Crossdevice conv value,Display View through conv,Display Store visits,Display Store visit value,Display Store visit value per Store visit,Display View through store visits
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,,,,13,7.45,81,,16.05%,13,16.05%,0,0.00%,,,,,0.57,0.57,0.00,91.98,0.00,,,,,0,0.00%,,,0.00%,0.00%,0.00%,0.00%,81,24.69%,92.59%,0,0,0,81,0.00,0.00%,0.00,0.00%,0.00%,0.00%,100.00%,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,,,,,,,0.00,0.00,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,9.99%,,,21.59%,,,,,,9.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,,,,1,0.61,19,,5.26%,1,5.26%,0,0.00%,,,,,0.61,0.61,0.00,32.11,0.00,,,,,0,0.00%,,,0.00%,0.00%,0.00%,0.00%,19,26.32%,73.68%,0,0,0,19,0.00,0.00%,0.00,0.00%,0.00%,0.00%,100.00%,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,,,,,,,0.00,0.00,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,9.99%,,,19.76%,,,,,,9.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,,,,8,4.56,62,,12.90%,8,12.90%,0,0.00%,,,,,0.57,0.57,0.00,73.55,0.00,,,,,0,0.00%,,,0.00%,0.00%,0.00%,0.00%,62,30.65%,95.16%,0,0,0,62,0.00,0.00%,0.00,0.00%,0.00%,0.00%,100.00%,0.00%,03.08,1.48,38.56%,143.09,31.38,17.89,46.38,,,,,03.08,1.48,38.56%,143.09,31.38,17.89,46.38,,,,,,,,,,,0.00,0.00,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,9.99%,,,20.58%,,,,,,9.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,,,,6,3.42,84,,7.14%,6,7.14%,0,0.00%,,,,,0.57,0.57,0.00,40.71,0.00,,,,,0,0.00%,,,0.00%,0.00%,0.00%,0.00%,84,26.19%,90.48%,0,0,0,84,0.00,0.00%,0.00,0.00%,0.00%,0.00%,100.00%,0.00%,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,0.00,0.00,0.00%,0.00,0.00,0.00,0.00,,,,,,,,,,,0.00,0.00,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,9.99%,,,21.32%,,,,,,9.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,,,,,,,,,,Enabled,,Enabled,,,,50,28.45,546,,9.16%,50,9.16%,,,,,,,0.57,0.57,,52.11,0.00,,,,,0,0.00%,,,,,,,,23.68%,91.73%,,,,,,,,,,,,,04.08,6.96,8.17%,585.89,20.59,11.72,143.43,,,,,04.08,6.96,8.17%,585.89,20.59,11.72,143.43,,,,,,,,,,,0.00,0.00,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel de luxe lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,appart hotel lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel elysee lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel lyon avec piscine,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel victoria lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel luxe lyon centre,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hôtel première classe à lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel dieu lyon prix,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel keystone lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,appart hôtel lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel appart lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,lyon aparthotel,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel lyon avec piscine intérieure,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel spa à lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel piscine privée lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hôtel spa lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel lyon part dieu,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel luxe lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,f1 hotel lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel lyon perrache pas cher,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel spa a lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR | Dormir Lyon,,28.00,Daily,Account-level,Search,Google search;Search Partners,Campaign level,fr,Manual CPC,,Enabled,5,-65,,,12/02/2024,[],[],Optimize for clicks,Location of presence or Area of interest,Location of presence,Audience segments,Audience segments;Genders;Ages;Parental status;Household incomes,Enabled,Disabled,Auberge,0.61,0.01,,,0.01,,0.01,,None,Disabled,Standard,hotel gare de la part dieu lyon,Campaign Negative Exact,,,,,,,,Enabled,,Enabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
